ensg_id,length
ENSG00000207005,164
ENSG00000117122,2712
ENSG00000159363,5253
ENSG00000117115,6000
ENSG00000282843,1228
ENSG00000142623,4903
ENSG00000142619,3189
ENSG00000266634,87
ENSG00000199459,110
ENSG00000273264,366
ENSG00000282057,3607
ENSG00000199934,77
ENSG00000142871,3698
ENSG00000226643,318
ENSG00000234419,2789
ENSG00000276997,1588
ENSG00000222399,104
ENSG00000267305,372
ENSG00000143512,3290
ENSG00000143498,2891
ENSG00000154305,10155
ENSG00000229399,445
ENSG00000272750,2646
ENSG00000186063,4232
ENSG00000162819,4980
ENSG00000234523,176
ENSG00000164010,5720
ENSG00000164011,2036
ENSG00000233708,1962
ENSG00000225099,681
ENSG00000284138,440
ENSG00000207256,107
ENSG00000283136,89
ENSG00000277513,412
ENSG00000154309,13030
ENSG00000226967,1145
ENSG00000229570,1006
ENSG00000203857,2443
ENSG00000226443,998
ENSG00000249798,994
ENSG00000239873,1020
ENSG00000240244,1013
ENSG00000260941,1570
ENSG00000198857,1132
ENSG00000143067,5579
ENSG00000134240,2565
ENSG00000134193,3414
ENSG00000227205,433
ENSG00000226446,624
ENSG00000134249,2983
ENSG00000092621,9187
ENSG00000027644,5200
ENSG00000241992,319
ENSG00000137970,747
ENSG00000223229,312
ENSG00000226973,794
ENSG00000274468,298
ENSG00000130764,4509
ENSG00000266075,297
ENSG00000272153,531
ENSG00000230026,1388
ENSG00000284770,12444
ENSG00000229795,247
ENSG00000238236,715
ENSG00000235638,522
ENSG00000231199,1794
ENSG00000226663,1363
ENSG00000231582,295
ENSG00000232714,339
ENSG00000235761,232
ENSG00000270710,708
ENSG00000227236,1724
ENSG00000198837,7606
ENSG00000160741,3602
ENSG00000276584,70
ENSG00000282386,710
ENSG00000273026,415
ENSG00000143578,2902
ENSG00000143543,1482
ENSG00000285641,1706
ENSG00000143545,2751
ENSG00000177954,1028
ENSG00000231416,329
ENSG00000200220,107
ENSG00000231837,607
ENSG00000263987,72
ENSG00000162642,3420
ENSG00000223254,107
ENSG00000116198,11885
ENSG00000169598,3870
ENSG00000226653,848
ENSG00000207209,102
ENSG00000272443,555
ENSG00000272480,391
ENSG00000162836,11993
ENSG00000207080,108
ENSG00000231791,333
ENSG00000244568,292
ENSG00000116667,11594
ENSG00000230470,423
ENSG00000232036,1325
ENSG00000215381,460
ENSG00000284726,604
ENSG00000201405,93
ENSG00000271420,650
ENSG00000232482,426
ENSG00000285779,2253
ENSG00000270780,565
ENSG00000232895,332
ENSG00000273698,265
ENSG00000273112,553
ENSG00000173110,2355
ENSG00000224203,486
ENSG00000224515,462
ENSG00000231586,438
ENSG00000234211,1015
ENSG00000143125,1393
ENSG00000143105,1959
ENSG00000199710,99
ENSG00000237415,865
ENSG00000232791,954
ENSG00000177301,18723
ENSG00000279774,3580
ENSG00000286486,2831
ENSG00000244066,279
ENSG00000287531,596
ENSG00000283701,96
ENSG00000207134,107
ENSG00000227773,448
ENSG00000207144,104
ENSG00000237872,1085
ENSG00000271267,257
ENSG00000225082,278
ENSG00000223503,662
ENSG00000160752,3718
ENSG00000121957,19578
ENSG00000235089,643
ENSG00000285179,748
ENSG00000223026,308
ENSG00000188396,1355
ENSG00000202167,166
ENSG00000207349,164
ENSG00000252826,135
ENSG00000206737,164
ENSG00000242352,2544
ENSG00000270962,296
ENSG00000252105,146
ENSG00000237503,408
ENSG00000276674,347
ENSG00000082482,4294
ENSG00000116747,9070
ENSG00000134207,5065
ENSG00000163467,1115
ENSG00000243710,5583
ENSG00000117395,3561
ENSG00000116874,3830
ENSG00000065600,2917
ENSG00000009780,4046
ENSG00000023572,6210
ENSG00000215788,4263
ENSG00000117625,9092
ENSG00000179902,1227
ENSG00000143157,8463
ENSG00000160781,2531
ENSG00000143344,5306
ENSG00000116396,26071
ENSG00000163875,6061
ENSG00000131238,3372
ENSG00000171680,6935
ENSG00000244457,1304
ENSG00000116977,9462
ENSG00000229372,699
ENSG00000274975,73
ENSG00000229348,545
ENSG00000242485,2767
ENSG00000264293,293
ENSG00000272455,1523
ENSG00000179403,5065
ENSG00000215915,3981
ENSG00000236085,1122
ENSG00000234441,198
ENSG00000227408,1023
ENSG00000135776,4268
ENSG00000199672,126
ENSG00000201492,118
ENSG00000135763,5989
ENSG00000213028,906
ENSG00000225984,628
ENSG00000178828,1255
ENSG00000169914,6885
ENSG00000188784,785
ENSG00000242688,301
ENSG00000177186,939
ENSG00000177174,939
ENSG00000162456,2933
ENSG00000079277,8071
ENSG00000117407,2657
ENSG00000117408,5072
ENSG00000117410,3239
ENSG00000159214,3563
ENSG00000196517,5249
ENSG00000227163,520
ENSG00000271647,1398
ENSG00000239560,300
ENSG00000196539,957
ENSG00000203661,2525
ENSG00000271934,342
ENSG00000227102,319
ENSG00000183310,957
ENSG00000201602,109
ENSG00000271701,454
ENSG00000187238,288
ENSG00000185962,270
ENSG00000187223,625
ENSG00000159455,608
ENSG00000187173,611
ENSG00000204501,1865
ENSG00000228229,384
ENSG00000204481,2443
ENSG00000204479,1578
ENSG00000172031,2250
ENSG00000233228,1534
ENSG00000224678,994
ENSG00000233401,1162
ENSG00000273487,1293
ENSG00000226773,844
ENSG00000274481,400
ENSG00000228594,2124
ENSG00000272106,2038
ENSG00000189409,2205
ENSG00000189339,8462
ENSG00000008128,5085
ENSG00000268575,5079
ENSG00000008130,5570
ENSG00000178821,1600
ENSG00000158477,1809
ENSG00000230942,263
ENSG00000158481,2442
ENSG00000158485,1395
ENSG00000158488,2203
ENSG00000186306,945
ENSG00000203758,947
ENSG00000236257,1076
ENSG00000198703,942
ENSG00000227445,1141
ENSG00000231434,2167
ENSG00000117505,10925
ENSG00000229635,512
ENSG00000207379,107
ENSG00000212601,120
ENSG00000162889,4232
ENSG00000224114,433
ENSG00000199349,113
ENSG00000162892,1979
ENSG00000162894,3417
ENSG00000271680,466
ENSG00000226945,611
ENSG00000162896,4372
ENSG00000162897,3541
ENSG00000182795,5501
ENSG00000198890,4340
ENSG00000224550,246
ENSG00000142669,876
ENSG00000169442,934
ENSG00000225854,346
ENSG00000176083,2379
ENSG00000142910,5281
ENSG00000162517,2223
ENSG00000241745,316
ENSG00000228407,340
ENSG00000223429,841
ENSG00000224255,706
ENSG00000236004,394
ENSG00000237663,344
ENSG00000213735,556
ENSG00000272100,391
ENSG00000085840,3121
ENSG00000272226,535
ENSG00000143751,3987
ENSG00000163041,3826
ENSG00000270598,169
ENSG00000182827,3589
ENSG00000223570,352
ENSG00000185155,2035
ENSG00000236773,231
ENSG00000201898,127
ENSG00000143748,4615
ENSG00000221406,138
ENSG00000229742,474
ENSG00000206887,104
ENSG00000143771,5090
ENSG00000266618,85
ENSG00000229991,956
ENSG00000234247,714
ENSG00000183682,5636
ENSG00000237624,1535
ENSG00000201457,135
ENSG00000163909,4077
ENSG00000225903,304
ENSG00000116983,4758
ENSG00000225333,568
ENSG00000252413,62
ENSG00000090621,10274
ENSG00000236994,679
ENSG00000275406,540
ENSG00000270287,521
ENSG00000229965,781
ENSG00000223282,356
ENSG00000177770,302
ENSG00000283933,66
ENSG00000143369,3360
ENSG00000264553,86
ENSG00000277452,299
ENSG00000274963,299
ENSG00000253047,121
ENSG00000143420,4619
ENSG00000276103,117
ENSG00000143457,3334
ENSG00000143452,2412
ENSG00000206931,107
ENSG00000236713,373
ENSG00000224690,425
ENSG00000203804,1914
ENSG00000143384,6222
ENSG00000154342,2996
ENSG00000276255,2642
ENSG00000284163,79
ENSG00000143793,4308
ENSG00000162910,1886
ENSG00000224566,477
ENSG00000287895,1065
ENSG00000280157,2249
ENSG00000227625,208
ENSG00000198835,2165
ENSG00000181873,10230
ENSG00000162913,3862
ENSG00000269934,10019
ENSG00000270110,1130
ENSG00000286773,1353
ENSG00000287315,4828
ENSG00000270104,574
ENSG00000154370,8488
ENSG00000284311,62
ENSG00000162931,3553
ENSG00000230841,459
ENSG00000266174,79
ENSG00000279306,933
ENSG00000202056,109
ENSG00000251823,44
ENSG00000171960,5095
ENSG00000234917,601
ENSG00000065978,3395
ENSG00000164007,3602
ENSG00000117385,6766
ENSG00000001460,8511
ENSG00000117602,7138
ENSG00000184454,4146
ENSG00000227312,348
ENSG00000239106,103
ENSG00000116539,13783
ENSG00000250135,667
ENSG00000084652,5114
ENSG00000224066,1357
ENSG00000160051,2463
ENSG00000183615,947
ENSG00000277617,260
ENSG00000252450,110
ENSG00000175130,1546
ENSG00000162526,1849
ENSG00000168679,3164
ENSG00000206651,113
ENSG00000134248,2388
ENSG00000252777,130
ENSG00000198492,3729
ENSG00000233427,1085
ENSG00000199756,110
ENSG00000225616,331
ENSG00000206704,101
ENSG00000277958,282
ENSG00000253304,2606
ENSG00000225750,279
ENSG00000277916,169
ENSG00000116353,4138
ENSG00000237934,573
ENSG00000286231,1516
ENSG00000221571,444
ENSG00000276642,118
ENSG00000272823,536
ENSG00000238078,962
ENSG00000136630,5629
ENSG00000260505,2912
ENSG00000235163,338
ENSG00000234863,159
ENSG00000226226,540
ENSG00000116141,15255
ENSG00000243872,297
ENSG00000162817,2891
ENSG00000117593,7353
ENSG00000236535,448
ENSG00000225713,339
ENSG00000215867,1254
ENSG00000201028,107
ENSG00000197852,6393
ENSG00000284830,4326
ENSG00000232558,376
ENSG00000237556,777
ENSG00000276600,3686
ENSG00000228548,538
ENSG00000238183,244
ENSG00000228525,199
ENSG00000233706,440
ENSG00000287532,1352
ENSG00000270149,2114
ENSG00000232879,173
ENSG00000215845,1197
ENSG00000158773,2336
ENSG00000186517,5064
ENSG00000143217,3458
ENSG00000162755,1720
ENSG00000143256,621
ENSG00000158793,3794
ENSG00000158796,2821
ENSG00000238934,129
ENSG00000196188,3562
ENSG00000163050,4736
ENSG00000235549,350
ENSG00000174574,2688
ENSG00000168653,548
ENSG00000206654,104
ENSG00000222378,133
ENSG00000287422,1941
ENSG00000226438,558
ENSG00000217897,288
ENSG00000288674,9620
ENSG00000228625,814
ENSG00000261654,5985
ENSG00000121931,3502
ENSG00000225672,1315
ENSG00000252760,92
ENSG00000272982,118
ENSG00000273221,647
ENSG00000162777,6677
ENSG00000064886,3295
ENSG00000156171,3295
ENSG00000238365,60
ENSG00000237920,317
ENSG00000226855,883
ENSG00000228264,769
ENSG00000169291,8740
ENSG00000187980,3855
ENSG00000284710,1639
ENSG00000288670,1807
ENSG00000143437,6448
ENSG00000200175,108
ENSG00000229357,318
ENSG00000143799,18399
ENSG00000158864,8898
ENSG00000248642,961
ENSG00000248442,934
ENSG00000251686,929
ENSG00000249197,987
ENSG00000288636,312
ENSG00000117450,1682
ENSG00000234379,598
ENSG00000132780,8304
ENSG00000159588,3323
ENSG00000159592,7433
ENSG00000225447,382
ENSG00000234329,788
ENSG00000159596,1465
ENSG00000230896,598
ENSG00000143570,3388
ENSG00000142864,7676
ENSG00000198160,8273
ENSG00000162426,2600
ENSG00000117245,4470
ENSG00000116750,6661
ENSG00000235169,993
ENSG00000116514,2734
ENSG00000162419,6413
ENSG00000154222,7507
ENSG00000173406,7551
ENSG00000197147,8267
ENSG00000189195,8342
ENSG00000058673,12829
ENSG00000131236,3814
ENSG00000133216,12516
ENSG00000248333,3490
ENSG00000162390,9770
ENSG00000117448,3121
ENSG00000162687,7192
ENSG00000143387,8447
ENSG00000227000,1618
ENSG00000176256,2561
ENSG00000217644,526
ENSG00000276645,345
ENSG00000278997,1360
ENSG00000116525,3976
ENSG00000279179,3448
ENSG00000284721,1947
ENSG00000225934,671
ENSG00000215812,1077
ENSG00000230005,1708
ENSG00000163131,6888
ENSG00000183814,4442
ENSG00000274178,1450
ENSG00000274764,1947
ENSG00000277862,1447
ENSG00000236179,891
ENSG00000275774,1156
ENSG00000233336,384
ENSG00000179412,1718
ENSG00000213516,5087
ENSG00000202385,120
ENSG00000117228,6103
ENSG00000234518,483
ENSG00000162645,7223
ENSG00000213512,2432
ENSG00000162654,6141
ENSG00000126705,8297
ENSG00000000938,3382
ENSG00000126709,936
ENSG00000277058,1897
ENSG00000238015,424
ENSG00000235400,1587
ENSG00000137959,11610
ENSG00000174151,5690
ENSG00000181754,5141
ENSG00000254942,582
ENSG00000206832,107
ENSG00000225113,596
ENSG00000284443,75
ENSG00000228703,688
ENSG00000235045,730
ENSG00000134183,1718
ENSG00000073756,5484
ENSG00000153904,4587
ENSG00000228040,156
ENSG00000229020,915
ENSG00000134259,4110
ENSG00000188976,5540
ENSG00000187583,3451
ENSG00000272512,2086
ENSG00000188290,1118
ENSG00000187608,867
ENSG00000231702,154
ENSG00000242590,402
ENSG00000256407,3952
ENSG00000116221,2549
ENSG00000198711,2624
ENSG00000237173,108
ENSG00000227453,963
ENSG00000117601,1721
ENSG00000232964,403
ENSG00000235817,404
ENSG00000135775,10946
ENSG00000135773,2593
ENSG00000202063,109
ENSG00000119280,5161
ENSG00000287395,878
ENSG00000240502,287
ENSG00000137965,2038
ENSG00000163239,2706
ENSG00000287064,1224
ENSG00000233647,466
ENSG00000186118,1464
ENSG00000159658,16312
ENSG00000236476,805
ENSG00000143801,16397
ENSG00000199595,102
ENSG00000132185,3275
ENSG00000241347,295
ENSG00000081721,1762
ENSG00000082512,9022
ENSG00000236809,834
ENSG00000238137,533
ENSG00000223649,491
ENSG00000170385,5893
ENSG00000261314,711
ENSG00000224763,1089
ENSG00000198570,3511
ENSG00000118217,14263
ENSG00000181227,1354
ENSG00000137955,5920
ENSG00000206620,79
ENSG00000207241,84
ENSG00000201487,72
ENSG00000057468,3270
ENSG00000213047,13203
ENSG00000207139,101
ENSG00000213046,1347
ENSG00000235582,472
ENSG00000233040,701
ENSG00000224901,247
ENSG00000134376,12721
ENSG00000117400,3937
ENSG00000287113,557
ENSG00000117399,2012
ENSG00000066322,2506
ENSG00000283836,68
ENSG00000159479,2704
ENSG00000116337,9301
ENSG00000066279,11994
ENSG00000224727,558
ENSG00000265201,80
ENSG00000236031,751
ENSG00000226766,391
ENSG00000232184,389
ENSG00000228939,517
ENSG00000117020,16643
ENSG00000198912,4883
ENSG00000260460,1828
ENSG00000183856,6742
ENSG00000163382,10113
ENSG00000132702,2204
ENSG00000272068,3222
ENSG00000132692,4765
ENSG00000132688,5568
ENSG00000237588,4122
ENSG00000143320,1082
ENSG00000143303,3169
ENSG00000143314,1695
ENSG00000143294,4071
ENSG00000287624,689
ENSG00000265538,69
ENSG00000275816,86
ENSG00000200262,110
ENSG00000213478,684
ENSG00000123091,3112
ENSG00000233406,870
ENSG00000236434,435
ENSG00000232027,955
ENSG00000206595,107
ENSG00000238140,678
ENSG00000252032,105
ENSG00000285268,114
ENSG00000234711,1058
ENSG00000283040,837
ENSG00000237330,1900
ENSG00000131591,6322
ENSG00000223823,1620
ENSG00000272141,987
ENSG00000085831,9491
ENSG00000239794,293
ENSG00000187634,4172
ENSG00000156875,2945
ENSG00000241073,384
ENSG00000156876,3972
ENSG00000226952,252
ENSG00000137992,11616
ENSG00000271415,236
ENSG00000225169,378
ENSG00000230287,222
ENSG00000137996,3028
ENSG00000207750,68
ENSG00000137948,4635
ENSG00000121774,3544
ENSG00000203325,624
ENSG00000121775,2787
ENSG00000266203,59
ENSG00000276493,291
ENSG00000025800,7457
ENSG00000160050,3873
ENSG00000231346,1377
ENSG00000064703,8778
ENSG00000122406,3687
ENSG00000154511,3091
ENSG00000206680,95
ENSG00000207523,133
ENSG00000207022,124
ENSG00000252121,107
ENSG00000239710,288
ENSG00000287797,2446
ENSG00000252752,95
ENSG00000222664,291
ENSG00000251837,97
ENSG00000143033,5907
ENSG00000235432,479
ENSG00000189410,4487
ENSG00000251914,62
ENSG00000221808,119
ENSG00000233072,385
ENSG00000236073,115
ENSG00000235112,296
ENSG00000287192,1111
ENSG00000117298,7308
ENSG00000231105,2579
ENSG00000143502,5336
ENSG00000251789,135
ENSG00000178395,2051
ENSG00000206835,171
ENSG00000162620,8759
ENSG00000116783,4733
ENSG00000237324,1408
ENSG00000233894,905
ENSG00000162621,4358
ENSG00000178965,8827
ENSG00000272864,565
ENSG00000116791,4085
ENSG00000162623,4616
ENSG00000259030,9896
ENSG00000215909,371
ENSG00000222952,101
ENSG00000237445,379
ENSG00000253085,130
ENSG00000199352,119
ENSG00000201588,119
ENSG00000199337,119
ENSG00000200381,119
ENSG00000199396,119
ENSG00000200624,119
ENSG00000202521,119
ENSG00000200343,119
ENSG00000201321,119
ENSG00000199910,119
ENSG00000199334,119
ENSG00000199270,119
ENSG00000202526,119
ENSG00000201355,119
ENSG00000201925,119
ENSG00000202257,119
ENSG00000200370,119
ENSG00000212237,121
ENSG00000183929,1139
ENSG00000206878,125
ENSG00000154358,39568
ENSG00000284964,143
ENSG00000206828,164
ENSG00000284842,2536
ENSG00000275229,146
ENSG00000226500,410
ENSG00000233030,3543
ENSG00000183598,469
ENSG00000264207,1234
ENSG00000184260,494
ENSG00000184270,497
ENSG00000178096,1461
ENSG00000159164,4786
ENSG00000143368,1704
ENSG00000150337,2155
ENSG00000231333,345
ENSG00000170128,1198
ENSG00000201032,103
ENSG00000116852,12164
ENSG00000116857,3919
ENSG00000163395,12117
ENSG00000226970,244
ENSG00000199959,137
ENSG00000203943,3405
ENSG00000285361,1318
ENSG00000228153,445
ENSG00000252650,111
ENSG00000251861,116
ENSG00000287197,2491
ENSG00000229657,562
ENSG00000174529,1332
ENSG00000271580,784
ENSG00000116984,19254
ENSG00000223306,106
ENSG00000143742,2220
ENSG00000234112,301
ENSG00000242861,348
ENSG00000196187,10350
ENSG00000243709,1891
ENSG00000255835,1625
ENSG00000284519,63
ENSG00000248322,342
ENSG00000143768,2286
ENSG00000213032,250
ENSG00000143819,2476
ENSG00000116649,1894
ENSG00000171824,5991
ENSG00000253086,103
ENSG00000117614,3773
ENSG00000117616,6730
ENSG00000272432,485
ENSG00000261349,459
ENSG00000187010,3313
ENSG00000259984,459
ENSG00000183726,3010
ENSG00000238084,478
ENSG00000204178,3979
ENSG00000198860,10197
ENSG00000199840,110
ENSG00000160838,2649
ENSG00000211581,114
ENSG00000266160,295
ENSG00000155816,18429
ENSG00000252317,93
ENSG00000233519,316
ENSG00000180875,4176
ENSG00000224359,357
ENSG00000226014,204
ENSG00000231440,675
ENSG00000228844,454
ENSG00000251750,111
ENSG00000234872,385
ENSG00000143382,6432
ENSG00000184007,6708
ENSG00000157077,7980
ENSG00000162493,3707
ENSG00000162542,4027
ENSG00000178922,2754
ENSG00000121753,7756
ENSG00000162631,10496
ENSG00000235098,2644
ENSG00000143740,10190
ENSG00000117411,5472
ENSG00000162745,3430
ENSG00000187862,3782
ENSG00000162891,1298
ENSG00000137976,1524
ENSG00000203663,4375
ENSG00000198128,2929
ENSG00000171180,5934
ENSG00000157873,6214
ENSG00000204505,2465
ENSG00000177151,2957
ENSG00000180708,3023
ENSG00000162775,4670
ENSG00000081692,4315
ENSG00000179023,5045
ENSG00000173171,3282
ENSG00000143862,1975
ENSG00000170075,7581
ENSG00000143376,16711
ENSG00000250734,535
ENSG00000159409,6774
ENSG00000178796,2276
ENSG00000236940,462
ENSG00000143436,1740
ENSG00000143450,4633
ENSG00000232937,424
ENSG00000269489,549
ENSG00000213171,2644
ENSG00000196407,1161
ENSG00000159445,6937
ENSG00000223810,1390
ENSG00000197747,1012
ENSG00000123473,7821
ENSG00000198854,949
ENSG00000229713,351
ENSG00000233819,308
ENSG00000240386,726
ENSG00000186226,1299
ENSG00000172155,460
ENSG00000236274,1003
ENSG00000020129,4917
ENSG00000116819,4308
ENSG00000237763,2035
ENSG00000174876,2035
ENSG00000187733,2074
ENSG00000186603,1816
ENSG00000197454,2429
ENSG00000162430,4403
ENSG00000173212,6632
ENSG00000163531,21271
ENSG00000184144,17721
ENSG00000143028,4042
ENSG00000154429,6257
ENSG00000252506,61
ENSG00000252051,268
ENSG00000230331,350
ENSG00000143632,2381
ENSG00000226920,478
ENSG00000279667,1005
ENSG00000187815,3173
ENSG00000238186,546
ENSG00000117010,3101
ENSG00000286838,720
ENSG00000236505,126
ENSG00000229820,394
ENSG00000221216,119
ENSG00000242125,4088
ENSG00000274266,206
ENSG00000200087,204
ENSG00000231468,611
ENSG00000279443,2083
ENSG00000180098,4311
ENSG00000221539,74
ENSG00000278274,130
ENSG00000273544,132
ENSG00000280498,135
ENSG00000274582,137
ENSG00000188060,2301
ENSG00000270103,131
ENSG00000274978,134
ENSG00000243480,1599
ENSG00000117266,6830
ENSG00000225522,532
ENSG00000174567,1029
ENSG00000231691,1484
ENSG00000219133,483
ENSG00000280924,1289
ENSG00000237848,234
ENSG00000236779,848
ENSG00000200408,109
ENSG00000240710,683
ENSG00000240219,2219
ENSG00000228729,821
ENSG00000236636,432
ENSG00000287525,904
ENSG00000233940,478
ENSG00000228348,463
ENSG00000201868,94
ENSG00000240374,303
ENSG00000201542,152
ENSG00000203910,1086
ENSG00000233125,418
ENSG00000174842,2910
ENSG00000122484,17048
ENSG00000242764,297
ENSG00000223787,346
ENSG00000229992,583
ENSG00000201317,116
ENSG00000225505,797
ENSG00000234202,156
ENSG00000223896,1163
ENSG00000279111,981
ENSG00000187701,1285
ENSG00000231237,971
ENSG00000203757,1875
ENSG00000229724,200
ENSG00000180409,937
ENSG00000163563,2025
ENSG00000196266,940
ENSG00000196772,1367
ENSG00000232908,1017
ENSG00000197591,969
ENSG00000162722,5170
ENSG00000238243,945
ENSG00000177275,1873
ENSG00000226191,1453
ENSG00000224830,687
ENSG00000279263,939
ENSG00000197532,5128
ENSG00000234512,2706
ENSG00000235907,736
ENSG00000121903,10444
ENSG00000198104,4670
ENSG00000177233,951
ENSG00000162727,939
ENSG00000198601,1229
ENSG00000239428,562
ENSG00000234333,265
ENSG00000034971,2104
ENSG00000187730,5525
ENSG00000270620,211
ENSG00000116809,4240
ENSG00000234607,563
ENSG00000231353,260
ENSG00000275503,236
ENSG00000224966,962
ENSG00000183888,3039
ENSG00000233078,466
ENSG00000173641,3193
ENSG00000186510,3476
ENSG00000185519,1720
ENSG00000285986,614
ENSG00000177462,2422
ENSG00000278480,966
ENSG00000236045,727
ENSG00000142634,2534
ENSG00000162438,3483
ENSG00000169214,1762
ENSG00000239395,453
ENSG00000153230,945
ENSG00000228336,4888
ENSG00000173285,3936
ENSG00000177201,5708
ENSG00000177212,4132
ENSG00000160062,7077
ENSG00000176261,3531
ENSG00000242769,298
ENSG00000213281,4326
ENSG00000201900,105
ENSG00000052723,5894
